KB_Relative_Information_tr_vs_tr-x1,KB_Relative_Information_tr_vs_te,KB_Relative_Information_tr-x1_vs_te,KB_Relative_Information_tr-x1_vs_te-x1,KB_Relative_Information_tr_vs_te-x1,KB_Relative_Information_Range,KB_Relative_Information_Avg,KB_Relative_Information_StDev,Kappa_tr-x1_vs_te,Kappa_tr_vs_te,Kappa_tr_vs_tr-x1,Kappa_tr-x1_vs_te-x1,Kappa_tr_vs_te-x1,Kappa_Range,Kappa_Avg,Kappa_StDev,IR_Recall_tr-x1_vs_te-x1,IR_Recall_tr_vs_te-x1,IR_Recall_tr_vs_tr-x1,IR_Recall_tr_vs_te,IR_Recall_tr-x1_vs_te,IR_Recall_Range,IR_Recall_StDev,IR_Recall_Avg,PercCorrect_tr_vs_tr-x1,PercCorrect_tr-x1_vs_te-x1,PercCorrect_tr_vs_te-x1,PercCorrect_tr-x1_vs_te,PercCorrect_tr_vs_te,PercCorrect_Range,PercCorrect_Avg,PercCorrect_StDev,Unweighted_Macro_F_tr_vs_tr-x1,Unweighted_Macro_F_tr_vs_te-x1,Unweighted_Macro_F_tr_vs_te,Unweighted_Macro_F_tr-x1_vs_te-x1,Unweighted_Macro_F_tr-x1_vs_te,Unweighted_Macro_F_Range,Unweighted_Macro_F_Avg,Unweighted_Macro_F_StDev,IR_Precision_tr_vs_te,IR_Precision_tr_vs_te-x1,IR_Precision_tr-x1_vs_te,IR_Precision_tr-x1_vs_te-x1,IR_Precision_tr_vs_tr-x1,IR_Precision_Range,IR_Precision_StDev,IR_Precision_Avg,SF_Entropy_Gain_tr_vs_te,SF_Entropy_Gain_tr-x1_vs_te,SF_Entropy_Gain_tr_vs_te-x1,SF_Entropy_Gain_tr-x1_vs_te-x1,SF_Entropy_Gain_tr_vs_tr-x1,SF_Entropy_Gain_Range,SF_Entropy_Gain_Avg,SF_Entropy_Gain_StDev,KB_Mean_Information_tr_vs_te,KB_Mean_Information_tr-x1_vs_te-x1,KB_Mean_Information_tr_vs_tr-x1,KB_Mean_Information_tr-x1_vs_te,KB_Mean_Information_tr_vs_te-x1,KB_Mean_Information_Range,KB_Mean_Information_Avg,KB_Mean_Information_StDev,Weighted_AreaUnderROC_tr_vs_te-x1,Weighted_AreaUnderROC_tr_vs_tr-x1,Weighted_AreaUnderROC_tr-x1_vs_te,Weighted_AreaUnderROC_tr-x1_vs_te-x1,Weighted_AreaUnderROC_tr_vs_te,Weighted_AreaUnderROC_Range,Weighted_AreaUnderROC_Avg,Weighted_AreaUnderROC_StDev,TargetLabel
5908.25397,15126.31985,9218.06588,10831.96878,16740.22274,16740.22274,5736.1432,7899.66794,0.68164,0.70186,0.02022,0.64646,0.66669,0.70186,0.04677,0.38958,0.32323,0.36491,0.04167,0.23889,0.19721,0.36491,0.17108,0.56718,4.16742,32.32323,36.49066,19.72135,23.88877,36.49066,56.71758,17.10784,0.01771,0.40988,0.34957,0.39216,0.33186,0.40988,0.49554,0.21565,0.29093,0.48673,0.28691,0.48271,0.00402,0.48673,0.23721,0.53648,152.20142,93.30027,160.79565,101.8945,58.90115,160.79565,2.46083,77.27179,0.2993,0.41145,0.06886,0.23044,0.48031,0.48031,0.09087,0.21988,0.44372,0.00599,0.45704,0.43772,0.46304,0.46304,0.54921,0.26016,Bad
4283.33752,9992.09273,5708.75522,4306.27626,8589.61378,9992.09273,2943.05196,4519.13719,0.27775,0.29638,0.01863,0.26342,0.28204,0.29638,0.13278,0.16188,0.13171,0.16731,0.0356,0.46336,0.42776,0.46336,0.21054,0.50074,3.56004,13.17073,16.73077,42.776,46.33603,46.33603,50.07406,21.05419,0.01481,0.25335,0.45396,0.23854,0.43916,0.45396,0.45873,0.21612,0.08523,0.15999,0.06799,0.14274,0.01725,0.15999,0.07288,0.59437,69.2704,26.99936,53.20644,10.9354,42.27104,69.2704,11.83308,29.61243,0.25421,0.09471,0.05979,0.19441,0.15451,0.25421,0.0494,0.11135,0.16148,0.00521,0.25473,0.15626,0.25994,0.25994,0.57563,0.12671,Bad
9732.18356,43816.32754,34084.14398,35571.72349,45303.90705,45303.90705,19478.7717,23267.14283,0.95873,0.96577,0.00704,1,1.00704,1.00704,0.37571,0.56773,0.5,0.50631,0.00631,0.42778,0.42147,0.50631,0.26975,0.70303,0.63056,50,50.63056,42.14734,42.77789,50.63056,70.30262,26.97508,0.00352,0.51428,0.48526,0.51076,0.48173,0.51428,0.68457,0.28777,0.40191,0.51185,0.39564,0.50558,0.00627,0.51185,0.2658,0.70818,13322.17398,14836.43087,4721.33405,6235.59094,-1514.25689,14836.43087,-20996.58592,6677.33112,0.85617,0.99656,0.01188,0.84429,1.00844,1.00844,0.41295,0.53846,0.53881,0.0035,0.50482,0.53531,0.50832,0.53881,0.69105,0.30153,Bad
806.94373,11724.09381,10917.15008,10948.85856,11755.80229,11755.80229,6796.17073,6553.41575,0.20323,0.19442,-0.00881,0.0902,0.08139,0.20323,0.31194,0.0943,0.0451,0.04108,-0.00403,0.15126,0.15529,0.15529,0.07238,0.64265,-0.40267,4.51014,4.10747,15.52885,15.12618,15.52885,64.26459,7.2384,-0.00445,0.05368,0.15596,0.05813,0.16041,0.16041,0.63799,0.07461,-0.05356,0.01682,-0.05009,0.02029,-0.00347,0.07038,0.03033,0.70036,88.61315,82.22104,75.8967,69.50459,6.39211,88.61315,36.19333,46.013,0.17432,0.10099,0.00304,0.17128,0.10402,0.17432,0.18396,0.08451,0.09274,0.00009,0.14591,0.09264,0.146,0.146,0.68752,0.07224,Bad
5286.58163,11502.3496,6215.76797,5931.85717,11218.4388,11502.3496,4735.32579,5477.29151,0.24531,0.27701,0.0317,-0.03297,-0.00127,0.27828,0.30118,0.1343,-0.01648,0.02188,0.03837,0.27075,0.23238,0.27075,0.12631,0.62879,3.83677,-1.64844,2.18833,23.23813,27.0749,27.0749,62.87885,12.63141,0.01934,0.00743,0.25387,-0.01191,0.23453,0.25387,0.61742,0.12273,-0.07724,-0.00865,-0.09972,-0.03113,0.02247,0.09972,0.04298,0.72245,82.40725,29.66192,77.32836,24.58303,52.74533,82.40725,28.59026,37.70792,0.21027,0.0679,0.06838,0.14188,0.13628,0.21027,0.12198,0.09022,-0.02705,0.00762,0.05361,-0.03468,0.06124,0.08828,0.73301,0.03698,Bad
-206.27314,347.4488,553.72193,471.08123,264.80809,553.72193,119.1357,253.10531,0.21321,0.17841,-0.0348,0.15035,0.11555,0.21321,0.12768,0.09934,0.07518,0.06331,-0.01187,0.11692,0.12879,0.12879,0.05981,0.55968,-1.18664,7.51748,6.33084,12.87879,11.69214,12.87879,55.96791,5.98131,-0.01981,0.05791,0.10877,0.07772,0.12859,0.12859,0.55691,0.05827,0.08791,0.07906,0.08334,0.07448,0.00458,0.08791,0.04706,0.57556,1.43086,5.33087,0.39889,4.29891,-3.90001,5.33087,-0.75851,2.33417,0.05795,0.0655,-0.02899,0.08694,0.03652,0.08694,0.00315,0.03856,0.07788,-0.02862,0.13416,0.1065,0.10554,0.13416,0.5303,0.06333,Good
15667.40309,33254.74717,17587.34408,18657.61477,34325.01785,34325.01785,14170.6113,16299.58926,0.44702,0.66217,0.21515,0.4697,0.68485,0.68485,0.38522,0.33847,0.23485,0.34876,0.11391,0.3218,0.20789,0.34876,0.16764,0.6981,11.39086,23.48485,34.8757,20.78892,32.17978,34.8757,69.80957,16.76452,0.10882,0.34232,0.34181,0.23349,0.23299,0.34232,0.68953,0.17192,0.26375,0.34885,0.15679,0.24189,0.10696,0.34885,0.15627,0.71442,14299.19567,-18029.05001,8932.18908,-23396.05661,32328.24568,32328.24568,-13578.01096,13633.88345,0.5791,0.41305,0.2105,0.3686,0.62355,0.62355,0.34496,0.29957,0.40566,0.15285,0.23743,0.25281,0.39028,0.40566,0.7072,0.19595,Bad
479.53077,9976.49528,9496.96451,7992.28246,8471.81324,9976.49528,4615.51374,5227.0531,0.22016,0.21648,-0.00368,0.12331,0.11963,0.22016,0.22571,0.10577,0.06166,0.0556,-0.00605,0.16069,0.16674,0.16674,0.07724,0.59764,-0.60524,6.16554,5.5603,16.67395,16.06871,16.67395,59.76382,7.72414,-0.00345,0.0601,0.16412,0.06355,0.16757,0.16757,0.59196,0.07826,-0.01008,0.06689,-0.01198,0.06499,0.0019,0.07697,0.0352,0.65426,87.28426,87.17321,35.88579,35.77474,0.11106,87.28426,-9.32249,41.25848,0.22872,0.06642,-0.00002,0.22874,0.0664,0.22874,0.11096,0.10794,0.06805,-0.00006,0.11106,0.06811,0.11099,0.11106,0.63726,0.0546,Bad
3145.38131,5700.24456,2554.86325,4394.87533,7540.25664,7540.25664,3220.72862,3271.97165,0.29955,0.32019,0.02064,0.28535,0.30599,0.32019,0.12156,0.1751,0.14268,0.17803,0.03535,0.04598,0.01062,0.17803,0.07798,0.60183,3.53535,14.26768,17.80303,1.06235,4.5977,17.80303,60.18264,7.79776,0.0153,0.22396,0.17392,0.20866,0.15861,0.22396,0.53685,0.11249,0.10106,0.18238,0.08229,0.1636,0.01877,0.18238,0.08365,0.58426,43.04795,13.49203,60.94095,31.38503,29.55592,60.94095,12.92127,25.70294,0.03454,0.1307,0.0407,-0.00616,0.1714,0.1714,0.08439,0.07532,0.20627,0.00778,0.21843,0.1985,0.22621,0.22621,0.55618,0.12291,Bad
3098.34642,14915.46571,11817.1193,10496.63855,13594.98496,14915.46571,4393.60783,7463.58874,0.76147,0.74031,-0.02117,0.85101,0.82984,0.85101,0.05623,0.46091,0.4255,0.41574,-0.00977,0.45359,0.46336,0.46336,0.25427,0.50766,-0.97683,42.5505,41.57367,46.33577,45.35894,46.33577,50.76655,25.4274,-0.01284,0.41664,0.45095,0.42948,0.46379,0.46379,0.50536,0.2546,0.37598,0.44065,0.36738,0.43205,0.0086,0.44065,0.23477,0.53614,140.81154,115.85725,114.9567,90.00241,24.95429,140.81154,15.16625,68.22601,0.42609,0.37989,0.01317,0.41292,0.39306,0.42609,0.03735,0.23312,0.36059,0.00386,0.35216,0.35673,0.35603,0.36059,0.56632,0.20577,Good
8880.8091,41094.02586,32213.21676,32801.1731,41681.9822,41681.9822,20029.10524,21638.94898,0.72901,0.73116,0.00215,0.65072,0.65287,0.73116,0.51685,0.40019,0.32536,0.32923,0.00387,0.34385,0.33998,0.34385,0.19328,0.76525,0.38674,32.53588,32.92262,33.99787,34.38461,34.38461,76.52545,19.32815,0.0011,0.33014,0.36868,0.32904,0.36758,0.36868,0.75671,0.20203,0.31824,0.32506,0.31527,0.32209,0.00297,0.32506,0.18487,0.77282,855.98747,768.07128,771.47391,683.55772,87.91619,855.98747,-6.18448,447.20828,0.71928,0.70425,0.01253,0.70675,0.71678,0.71928,0.46528,0.41097,0.43811,0.00041,0.4654,0.4377,0.46581,0.46581,0.76173,0.26107,Bad
-70.43951,2305.40338,2375.84289,2283.3717,2212.93219,2375.84289,885.90055,1325.51506,0.37858,0.38692,0.00834,0.418,0.42634,0.42634,0.06709,0.23294,0.209,0.21978,0.01078,0.21429,0.2035,0.21978,0.12229,0.53164,1.07817,20.89986,21.97802,20.3504,21.42857,21.97802,53.16452,12.22915,0.00616,0.2276,0.21186,0.22144,0.2057,0.2276,0.51712,0.12527,0.21627,0.24014,0.21364,0.2375,0.00264,0.24014,0.13136,0.5351,-5337.02464,-4264.32025,-6409.94935,-5337.24496,-1072.7044,6409.94935,-13927.20106,3143.03139,0.28821,0.27784,-0.01674,0.30496,0.2611,0.30496,0.04524,0.16392,0.24146,-0.00617,0.22968,0.24762,0.22351,0.24762,0.54984,0.13622,Bad
0.00129,3600,3599.99871,3599.99871,3600,3600,1399.99968,2078.4606,0.41632,0.39671,-0.0196,0.45573,0.43613,0.45573,0.07897,0.24673,0.22787,0.21978,-0.00809,0.21429,0.22237,0.22787,0.1277,0.53636,-0.80862,22.78665,21.97802,22.2372,21.42857,22.78665,53.63622,12.77007,-0.00914,0.2401,0.22436,0.24924,0.2335,0.24924,0.5272,0.13692,0.20877,0.23263,0.21872,0.24258,-0.00995,0.24258,0.13072,0.53449,-25692,-22476.00001,-26764,-23548.00001,-3215.99999,26764,-28930,14281.57695,0.42857,0.45573,-0.01617,0.44474,0.43956,0.45573,0.07272,0.2554,0.21779,-0.00723,0.20707,0.22502,0.19984,0.22502,0.53827,0.1229,Bad
4255.33521,8274.38296,4019.04775,8364.7943,12620.12951,12620.12951,5849.28568,5407.16347,0.23727,0.26412,0.02685,0.25887,0.28572,0.28572,0.10706,0.15163,0.12944,0.20378,0.07434,-0.11609,-0.19044,0.31987,0.13412,0.64603,7.43433,12.94365,20.37798,-19.04365,-11.60931,31.9873,64.6031,13.41235,0.03411,0.26171,0.14204,0.2276,0.10793,0.26171,0.47783,0.11818,0.08426,0.49245,0.08404,0.49223,0.00022,0.49245,0.23551,0.59383,796.8111,757.20032,840.26867,800.65789,39.61078,840.26867,-321.24327,461.77396,-0.0207,0.27557,0.04117,-0.06187,0.31674,0.33744,0.1491,0.15708,0.35226,-0.00405,0.33489,0.35632,0.33084,0.35632,0.56954,0.19856,Bad
2600,51300,48700,47400,50000,51300,22225,28516.93941,1.13092,1.13329,0.00237,1.19324,1.19561,1.19561,0.36955,0.67209,0.59662,0.59791,0.00128,0.58468,0.58339,0.59791,0.34105,0.68032,0.12846,59.66216,59.79062,58.33916,58.46762,59.79062,68.03178,34.10545,0.00118,0.59825,0.61258,0.59707,0.61139,0.61258,0.67317,0.34924,0.45673,0.5987,0.45554,0.59751,0.0012,0.5987,0.3098,0.71257,80913,80887,36948,36922,26,80913,-41853.75,38460.94451,1.16935,1.19324,0.00257,1.16678,1.19581,1.19581,0.36064,0.68211,0.59703,0.00041,0.59649,0.59662,0.5969,0.59703,0.67682,0.34454,Good
1600.00007,34886.67614,33286.67607,31968.16321,33568.16328,34886.67614,16408.9504,19317.88139,0.61242,0.61031,-0.00211,0.64381,0.6417,0.64381,0.35625,0.36226,0.3219,0.32048,-0.00142,0.37945,0.38087,0.38087,0.20389,0.65937,-0.14246,32.19032,32.04786,38.08712,37.94466,38.08712,65.93669,20.38893,-0.00117,0.33361,0.38269,0.33478,0.38386,0.38386,0.6552,0.20808,0.17745,0.32271,0.17716,0.32243,0.00028,0.32271,0.15601,0.7127,-15234.96519,-13248.28557,-24265.3431,-22278.66347,-1986.67963,24265.3431,-20932.16739,11468.29535,0.73782,0.62548,-0.00298,0.7408,0.6225,0.7408,0.33107,0.39636,0.32027,0.00061,0.29223,0.31965,0.29284,0.32027,0.72746,0.17717,Bad
9168.202,23362.17442,14193.97243,22308.82214,31477.02414,31477.02414,15060.98228,14099.80306,0.59307,0.62493,0.03186,0.61043,0.64229,0.64229,0.24855,0.35693,0.30521,0.33833,0.03311,0.04727,0.01415,0.33833,0.15702,0.69917,3.31144,30.52145,33.83289,1.41528,4.72672,33.83289,69.91685,15.70218,0.01744,0.44143,0.32916,0.42399,0.31172,0.44143,0.58798,0.22231,0.13708,0.44007,0.11771,0.4207,0.01938,0.44007,0.2032,0.65668,-36304.10151,-28888.78203,-42654.95302,-35239.63354,-7415.31948,42654.95302,-46814.51195,21033.99348,0.09074,0.60543,0.06335,0.02739,0.66878,0.66878,0.39165,0.31104,0.37628,0.00191,0.29901,0.37438,0.30092,0.37628,0.61376,0.19736,Bad
8508.24892,26518.26431,18010.0154,21467.49629,29975.7452,29975.7452,13610.4181,14350.73218,0.60144,0.62872,0.02728,0.52195,0.54923,0.62872,0.24792,0.33394,0.26098,0.29038,0.02941,0.13249,0.10308,0.29038,0.13115,0.67731,2.9409,26.09756,29.03846,10.30809,13.24899,29.03846,67.73137,13.11508,0.01531,0.34919,0.31364,0.33388,0.29833,0.34919,0.60422,0.18759,0.12245,0.28908,0.10577,0.27241,0.01667,0.28908,0.13292,0.68203,-49048.06088,-35243.82318,-71525.48608,-57721.24838,-13804.2377,71525.48608,-67948.39037,32648.72208,0.35433,0.54058,0.05345,0.30088,0.59404,0.59404,0.32379,0.27711,0.30997,0.01125,0.40528,0.29872,0.41652,0.41652,0.5964,0.21106,Bad
9890.51951,42505.54825,32615.02873,34518.20099,44408.7205,44408.7205,21150.60211,22611.84577,0.82659,0.84231,0.01571,0.7904,0.80612,0.84231,0.50372,0.4716,0.3952,0.40526,0.01006,0.36208,0.35202,0.40526,0.21936,0.76773,1.00556,39.5202,40.52577,35.20202,36.20758,40.52577,76.77286,21.93554,0.00788,0.41629,0.42153,0.40841,0.41365,0.42153,0.74842,0.23962,0.35283,0.39868,0.34384,0.38969,0.00899,0.39868,0.21519,0.77284,20773.23976,20674.33456,15093.85923,14994.95403,98.9052,20773.23976,-8539.17928,10582.58781,0.70893,0.78832,0.00974,0.69919,0.79806,0.79806,0.52604,0.43377,0.42853,0.00098,0.43511,0.42754,0.4361,0.4361,0.78005,0.24933,Bad
1793.34584,12657.89797,10864.55213,7423.54773,9216.89357,12657.89797,3213.30229,6009.55948,0.30732,0.27392,-0.0334,0.30732,0.27392,0.30732,0.14531,0.16834,0.15366,0.12308,-0.03058,0.43229,0.46287,0.46287,0.21143,0.49188,-3.05816,15.36585,12.30769,46.28691,43.22874,46.28691,49.18812,21.14288,-0.02586,0.28965,0.46277,0.31551,0.48862,0.48862,0.44135,0.23576,0.6386,0.425,0.62617,0.41257,0.01242,0.6386,0.31577,0.40599,122.13685,109.90194,68.91528,56.68038,12.2349,122.13685,11.93178,56.22874,0.40766,0.19388,-0.00337,0.41103,0.19051,0.41103,0.02688,0.19497,0.16391,0.0025,0.24975,0.16142,0.25225,0.25225,0.59908,0.12474,Good
1291.90573,32953.76311,31661.85738,28443.35737,29735.2631,32953.76311,12720.87888,17780.28386,0.72908,0.72622,-0.00287,0.8205,0.81762,0.8205,0.27022,0.44806,0.41025,0.40717,-0.00308,0.5114,0.51448,0.51448,0.26944,0.59721,-0.30797,41.02478,40.7168,51.44814,51.14016,51.44814,59.72145,26.94417,-0.00168,0.45727,0.51226,0.45895,0.51394,0.51394,0.58334,0.28126,0.31828,0.46689,0.31772,0.46633,0.00056,0.46689,0.23448,0.65084,302.6327,310.57909,182.05512,190.00151,-7.94639,310.57909,-33.22765,150.52482,0.86385,0.70906,-0.00383,0.86768,0.70524,0.86768,0.1762,0.45866,0.50254,-0.00164,0.45456,0.50418,0.45292,0.50418,0.59864,0.27703,Bad
8700.44021,42271.15984,33570.71962,34647.5288,43347.96901,43347.96901,18160.45243,22491.10753,0.85133,0.85898,0.00765,0.86762,0.87528,0.87528,0.35208,0.49848,0.43381,0.44174,0.00793,0.36572,0.35779,0.44174,0.2329,0.69403,0.79284,43.38118,44.17402,35.77884,36.57168,44.17402,69.40342,23.29039,0.00387,0.45868,0.42983,0.45481,0.42596,0.45868,0.67068,0.25565,0.37409,0.44934,0.36681,0.44206,0.00728,0.44934,0.23762,0.69013,28310.5488,43125.08383,11164.57653,25979.11155,-14814.53502,43125.08383,-53988.35173,18198.6191,0.83529,0.93145,0.01382,0.82147,0.94526,0.94526,0.35565,0.51202,0.49173,-0.00159,0.49655,0.49332,0.49496,0.49655,0.65943,0.2853,Bad
2305.00317,13490.52345,11185.52029,11670.15797,13975.16113,13975.16113,6240.00329,7326.63927,0.51913,0.49025,-0.02888,0.51356,0.48468,0.51913,0.10782,0.29002,0.25678,0.25033,-0.00645,0.20062,0.20707,0.25678,0.13362,0.56903,-0.64487,25.67783,25.03296,20.70707,20.0622,25.67783,56.90284,13.36163,-0.01432,0.25822,0.24526,0.27255,0.25958,0.27255,0.54947,0.14969,0.19499,0.26437,0.19742,0.26679,-0.00242,0.26679,0.13628,0.57119,124.39344,105.69245,126.63741,107.93642,18.701,126.63741,45.62482,67.50722,0.2524,0.29785,-0.00856,0.26096,0.28929,0.29785,0.13035,0.15959,0.34985,-0.00917,0.37502,0.35902,0.36585,0.37502,0.62182,0.20939,Bad
200,10400,10200,10200,10400,10400,5350,5947.26828,0.91928,0.88447,-0.03481,0.90421,0.8694,0.91928,0.51656,0.51658,0.4521,0.43475,-0.01735,0.4375,0.45485,0.45485,0.25691,0.75949,-1.73518,45.21045,43.47528,45.48518,43.75,45.48518,75.9489,25.69068,-0.0174,0.43745,0.44284,0.45485,0.46024,0.46024,0.75744,0.25925,0.43991,0.434,0.45726,0.45135,-0.01735,0.45726,0.25739,0.75925,10824,12966,9752,11894,-2142,12966,-7718.5,6630.62478,0.875,0.90421,-0.0347,0.9097,0.8695,0.9097,0.51898,0.51381,0.43516,-0.01695,0.4598,0.4521,0.44285,0.4598,0.75835,0.25846,Bad
2175.86,22149.79971,19973.93971,21563.09055,23738.95054,23738.95054,12521.2454,12666.67645,0.39536,0.3395,-0.05585,0.40841,0.35256,0.40841,0.33144,0.21717,0.2042,0.16757,-0.03663,0.15759,0.19422,0.2042,0.10559,0.66441,-3.66323,20.42052,16.75729,19.42234,15.75911,20.42052,66.44055,10.55856,-0.03294,0.17378,0.20407,0.20672,0.23701,0.23701,0.65015,0.11998,0.02619,0.21846,0.02723,0.2195,-0.00104,0.2195,0.10579,0.73079,-46482.07954,-27590.63461,-67141.93372,-48250.48879,-18891.44493,67141.93372,-50938.07458,29639.06774,0.31479,0.40774,-0.07353,0.38832,0.33421,0.40774,0.328,0.21088,0.27709,0.00921,0.18109,0.26788,0.1903,0.27709,0.67548,0.13698,Bad
7438.73344,26413.1929,18974.45946,21882.27725,29321.01069,29321.01069,13381.61335,14317.91639,0.662,0.68619,0.02418,0.77107,0.79525,0.79525,0.38436,0.42314,0.38553,0.4057,0.02017,0.15162,0.13145,0.4057,0.18674,0.74409,2.01689,38.55341,40.57029,13.14506,15.16194,40.57029,74.40887,18.67405,0.01252,0.43986,0.34399,0.42733,0.33147,0.43986,0.68092,0.22613,0.17594,0.41544,0.16279,0.40228,0.01316,0.41544,0.19352,0.73951,262.28416,188.47158,290.81218,216.9996,73.81258,290.81218,128.24343,142.07897,0.37937,0.55535,0.03091,0.34846,0.58626,0.58626,0.31192,0.28302,0.49981,0.00239,0.44226,0.49742,0.44465,0.49981,0.73218,0.27288,Bad
2600,33500,30900,31000,33600,33600,17175,18649.82127,0.55671,0.56775,0.01104,0.53153,0.54257,0.56775,0.39737,0.31753,0.26577,0.27433,0.00856,0.30344,0.29487,0.30344,0.16478,0.69532,0.85639,26.57658,27.43297,29.48718,30.34357,30.34357,69.53149,16.47805,0.00607,0.26739,0.31598,0.26132,0.30991,0.31598,0.68728,0.16784,0.20255,0.31069,0.1991,0.30723,0.00345,0.31069,0.15365,0.74928,-14673,-14699,-51120,-51146,26,51146,-68972.25,24133.15446,0.60687,0.53153,0.01713,0.58974,0.54866,0.60687,0.39063,0.32956,0.26577,0,0.25901,0.26577,0.25901,0.26577,0.70214,0.15152,Bad
9210.53674,25173.07032,15962.53359,25053.22008,34263.75681,34263.75681,17101.91584,15431.64871,0.63445,0.65393,0.01948,0.60921,0.62869,0.65393,0.30317,0.36487,0.30494,0.32885,0.02391,0.03279,0.00889,0.32885,0.15559,0.73246,3.37242,29.5122,32.88462,-0.09307,3.27935,32.88462,73.00052,15.41367,0.01093,0.47975,0.36986,0.46883,0.35894,0.47975,0.59795,0.24627,0.17894,0.5817,0.16773,0.5705,0.01121,0.5817,0.27178,0.63874,-13688.9959,-7364.89468,-14670.09547,-8345.99425,-6324.10122,14670.09547,-37087.29732,6876.61748,0.06085,0.6186,0.04032,0.02053,0.65892,0.65892,0.4689,0.31362,0.37978,0.01384,0.37407,0.36594,0.38791,0.38791,0.6844,0.21772,Bad
1141.07288,36039.13976,34898.06688,33493.65101,34634.72389,36039.13976,17823.48688,20085.97739,0.62883,0.61646,-0.01237,0.56284,0.55047,0.62883,0.42399,0.34153,0.28142,0.27465,-0.00677,0.37321,0.37998,0.37998,0.19323,0.69546,-0.67688,28.14189,27.46501,37.99825,37.32137,37.99825,69.54574,19.32324,-0.00639,0.28409,0.3775,0.29048,0.38389,0.38389,0.6919,0.19658,0.17706,0.27385,0.18107,0.27786,-0.00401,0.27786,0.13715,0.75107,2270.0114,5156.64017,-11679.77022,-8793.14146,-2886.62876,13949.78162,-18404.52376,6112.89138,0.72538,0.5672,-0.01453,0.7399,0.55267,0.7399,0.39118,0.37978,0.2901,-0.00598,0.29761,0.29608,0.29163,0.29761,0.72542,0.16968,Bad
851.75157,3610.38204,2758.63047,2906.02469,3757.77626,3757.77626,1959.64851,1913.9394,0.28971,0.33821,0.0485,0.3303,0.3788,0.3788,0.32379,0.1947,0.16515,0.19441,0.02926,0.16684,0.13759,0.19441,0.09723,0.66496,2.92566,16.51515,19.44081,13.75886,16.68452,19.44081,66.49624,9.72339,0.02431,0.19504,0.17389,0.17073,0.14958,0.19504,0.65926,0.10035,0.16768,0.19027,0.1391,0.1617,0.02858,0.19027,0.09624,0.66554,37.24115,28.73575,38.6439,30.1385,8.5054,38.6439,15.39732,19.76663,0.20281,0.2052,0.02525,0.17756,0.23045,0.23045,0.1742,0.11877,0.27395,0.02156,0.24082,0.25239,0.26238,0.27395,0.70473,0.14894,Bad
6692.59133,20530.58383,13837.99251,16169.62759,22862.21892,22862.21892,11559.77983,10982.41064,0.37801,0.3843,0.00628,0.28511,0.29139,0.3843,0.39676,0.19694,0.14256,0.16207,0.01951,0.14868,0.12917,0.16207,0.08463,0.71743,1.95122,14.25568,16.2069,12.9172,14.86842,16.2069,71.74337,8.46272,0.00547,0.14541,0.20909,0.13994,0.20362,0.20909,0.69238,0.10408,0.03843,0.16084,0.03795,0.16035,0.00048,0.16084,0.07609,0.75032,134.21057,72.20386,145.32034,83.31363,62.00671,145.32034,64.28525,67.85603,0.22951,0.21395,0.03899,0.19052,0.25294,0.25294,0.33274,0.12936,0.14307,0.001,0.13006,0.14207,0.13106,0.14307,0.75978,0.079,Bad
5341.37064,43397.13112,38055.76048,41425.48724,46766.85789,46766.85789,23737.73372,24621.54745,0.91595,0.86514,-0.05081,0.94231,0.8915,0.94231,0.52273,0.52229,0.47115,0.44615,-0.025,0.37291,0.39791,0.47115,0.2457,0.77648,-2.5,47.11538,44.61538,39.79058,37.29058,47.11538,77.64851,24.56992,-0.02542,0.45106,0.43628,0.47648,0.4617,0.47648,0.7591,0.26377,0.33806,0.4462,0.36167,0.4698,-0.0236,0.4698,0.23755,0.78623,27737.42594,30129.36698,17047.85604,19439.79708,-2391.94104,30129.36698,-12567.54924,14334.3031,0.69487,0.87928,-0.04509,0.73996,0.83419,0.87928,0.54466,0.45833,0.42625,-0.01245,0.42412,0.4387,0.41167,0.4387,0.78118,0.24561,Bad
-173.69656,1341.60744,1515.304,1537.54324,1363.84668,1537.54324,609.37078,834.20815,0.3676,0.35562,-0.01198,0.418,0.40602,0.418,0.06476,0.22432,0.209,0.193,-0.016,0.1875,0.2035,0.209,0.11467,0.52495,-1.6004,20.89986,19.29945,20.3504,18.75,20.89986,52.49488,11.46675,-0.01061,0.21795,0.19487,0.22856,0.20548,0.22856,0.49539,0.12267,0.25011,0.28701,0.24979,0.2867,0.00031,0.28701,0.15569,0.54432,-954.4045,43.95419,-954.21185,44.14683,-998.35869,998.35869,-259.19428,484.94065,0.14638,0.18033,-0.02266,0.16905,0.15766,0.18033,0.04057,0.09488,0.22562,-0.02446,0.22325,0.25008,0.1988,0.25008,0.57829,0.13042,Bad
