KB_Relative_Information_StDev,PercCorrect_tr-x1_vs_te-x1,Kappa_tr_vs_te-x1,KB_Relative_Information_tr-x1_vs_te-x1,Kappa_tr_vs_tr-x1,Kappa_tr-x1_vs_te-x1,IR_Recall_tr-x1_vs_te-x1,IR_Precision_Avg,IR_Recall_Avg,IR_Recall_tr_vs_te-x1,PercCorrect_tr_vs_te-x1,KB_Relative_Information_Avg,KB_Relative_Information_tr_vs_te-x1,Unweighted_Macro_F_tr_vs_tr-x1,PercCorrect_Avg,SF_Entropy_Gain_tr_vs_tr-x1,IR_Recall_tr_vs_te,PercCorrect_tr_vs_te,KB_Relative_Information_Range,Kappa_Avg,Unweighted_Macro_F_tr_vs_te,Unweighted_Macro_F_tr-x1_vs_te-x1,Unweighted_Macro_F_tr-x1_vs_te,PercCorrect_tr_vs_tr-x1,PercCorrect_StDev,IR_Recall_tr_vs_tr-x1,KB_Relative_Information_tr_vs_te,KB_Relative_Information_tr-x1_vs_te,Kappa_Range,Unweighted_Macro_F_StDev,Unweighted_Macro_F_tr_vs_te-x1,IR_Precision_StDev,PercCorrect_Range,Kappa_tr_vs_te,IR_Recall_StDev,KB_Mean_Information_Avg,Unweighted_Macro_F_Avg,SF_Entropy_Gain_tr-x1_vs_te-x1,Kappa_StDev,IR_Recall_Range,IR_Precision_tr_vs_tr-x1,PercCorrect_tr-x1_vs_te,Kappa_tr-x1_vs_te,KB_Relative_Information_tr_vs_tr-x1,IR_Precision_Range,Weighted_AreaUnderROC_tr_vs_te,IR_Recall_tr-x1_vs_te,Weighted_AreaUnderROC_tr_vs_tr-x1,SF_Entropy_Gain_Range,Unweighted_Macro_F_Range,Weighted_AreaUnderROC_StDev,SF_Entropy_Gain_tr_vs_te,IR_Precision_tr_vs_te-x1,SF_Entropy_Gain_StDev,SF_Entropy_Gain_tr_vs_te-x1,Weighted_AreaUnderROC_tr-x1_vs_te,KB_Mean_Information_Range,IR_Precision_tr-x1_vs_te-x1,KB_Mean_Information_StDev,SF_Entropy_Gain_Avg,KB_Mean_Information_tr_vs_te-x1,Weighted_AreaUnderROC_tr_vs_te-x1,Weighted_AreaUnderROC_Avg,SF_Entropy_Gain_tr-x1_vs_te,KB_Mean_Information_tr_vs_te,KB_Mean_Information_tr-x1_vs_te-x1,Weighted_AreaUnderROC_tr-x1_vs_te-x1,Weighted_AreaUnderROC_Range,KB_Mean_Information_tr-x1_vs_te,KB_Mean_Information_tr_vs_tr-x1,IR_Precision_tr_vs_te,IR_Precision_tr-x1_vs_te,TargetLabel
18637.07827,55.405405,1.108108,31470.62715,0,1.108108,0.554054,0.758267,0.730368,0.554054,55.405405,15711.782,33196.90625,0,73.036761,17.262791,0.524476,52.447552,33196.90625,0.458053,0.559964,0.554155,0.559964,0,31.157875,0,33043.56612,31317.28702,1.108108,0.321627,0.554155,0.285024,55.405405,1.059678,0.311579,0.300302,0.72147,337.780495,0.626098,0.554054,0,52.447552,1.059678,1726.279099,0.554094,0.541898,0.524476,0,370.378864,0.559964,0.329819,370.378864,0.554094,204.645231,355.043286,0.541898,0.712994,0.554094,0.399372,141.363464,0.712994,0.597882,0.715055,353.116073,0.670097,0.712039,0.597882,0.597882,0.669141,0.000955,0.412839,0.412839,Bad
867.212887,19.956459,0.408835,1474.012329,0.009706,0.399129,0.199565,0.519608,0.524822,0.201923,20.192308,610.190251,1557.023442,0.004041,52.482247,0.735131,0.196429,19.642857,1557.023442,0.060744,0.223452,0.242489,0.21941,0.235849,11.433944,0.002358,1527.516495,1444.505383,0.408835,0.134845,0.246531,0.127356,20.192308,0.358437,0.114339,0.036308,0.506015,14.632229,0.219692,0.201923,0.007193,19.407008,0.348731,83.011112,0.241027,0.193973,0.19407,0.003476,15.367361,0.246531,0.115792,15.120789,0.241027,8.594788,15.367361,0.190498,0.18478,0.233834,0.102375,2.455009,0.18478,0.209949,0.584431,14.385657,0.169985,0.184035,0.206474,0.209949,0.16924,0.000745,0.204122,0.196929,Bad
19580.82357,27.447552,0.56817,31698.13631,0.019219,0.548951,0.274476,0.792587,0.783754,0.286538,28.653846,21170.32496,38515.14045,0.00964,78.37543,67.633805,0.250997,25.099678,38515.14045,0.538206,0.306762,0.279338,0.297122,1.206294,15.246273,0.012063,35287.91244,28470.90829,0.60939,0.169394,0.288978,0.144126,28.653846,0.60939,0.152463,0.541326,0.767318,353.245903,0.334899,0.286538,0.011092,23.893384,0.590171,6817.004143,0.279217,0.273259,0.238934,0.000899,503.589649,0.306762,0.148137,503.589649,0.279217,251.163575,420.879708,0.27236,0.524507,0.268124,0.287209,157.691385,0.524507,0.238431,0.854921,435.955844,0.478622,0.514069,0.237532,0.273259,0.468185,0.010438,0.224961,0.213869,Bad
4138.94345,15.202703,0.3044,7268.366287,0.000346,0.304054,0.152027,0.595023,0.58743,0.163391,16.339066,4221.492273,8205.807542,0.004755,58.743031,8.638392,0.020979,2.097902,8205.807542,0.08405,0.155792,0.199174,0.151037,1.136364,7.678515,0.011364,6885.251908,5947.810654,0.360438,0.104355,0.203929,0.114575,16.339066,0.360438,0.076785,0.102886,0.504847,34.663651,0.193182,0.163391,-0.007569,0.961538,0.360092,937.441254,0.244554,0.199527,0.009615,-0.003184,43.302043,0.203929,0.102713,31.342354,0.236985,19.983544,43.302043,0.202711,0.159538,0.244554,0.073056,18.351654,0.159538,0.144432,0.620962,22.703962,0.068679,0.148817,0.147616,0.202711,0.057958,0.010721,0.10718,0.114749,Bad
5329.459815,28.863636,0.413503,9576.689907,-0.16377,0.577273,0.288636,0.759633,0.755028,0.205363,20.536298,5694.082399,8878.0147,-0.083473,75.502788,-2093.611525,0.224705,22.470534,9576.689907,0.509967,0.226067,0.288631,0.30954,-8.327338,15.224347,-0.083273,8858.620142,9557.29535,0.619091,0.152677,0.205158,0.155989,30.797872,0.455321,0.152243,0.520296,0.754584,1378.764052,0.305967,0.307979,-0.06509,30.797872,0.619091,-698.675207,0.308097,0.262797,0.307979,-0.065824,2093.611525,0.30954,0.161866,-550.988936,0.223664,890.006054,-714.847474,0.328621,0.654719,0.288754,0.332646,-1149.423005,0.471639,0.221176,0.82325,1542.62259,0.483116,0.643242,0.287,0.328621,0.654719,-0.171603,0.243007,0.308097,Bad
19222.97655,37.626263,0.767444,28981.11226,-0.019805,0.787249,0.393861,0.694771,0.667961,0.390991,39.099075,15081.3319,35611.99345,-0.009616,66.356099,-6332.291742,0.413091,41.309106,36919.69642,0.346842,0.414291,0.395721,0.423908,1.472812,22.812459,-0.002871,36919.69642,30288.81524,0.787249,0.234146,0.386105,0.206663,41.309106,0.75295,0.233125,0.299649,0.663241,6687.454236,0.44473,0.415962,-0.007212,39.836294,0.772755,6630.881187,0.398084,0.468918,0.415962,0.019604,29215.40383,0.423908,0.270452,22883.11209,0.390872,12811.55486,355.162494,0.449313,0.869085,0.398084,0.476838,-33896.34105,0.78014,0.486807,0.674793,29215.40383,0.83727,0.811956,0.467203,0.486807,0.869085,-0.031816,0.308112,0.315325,Good
4597.774306,-18.301093,-0.340862,4613.460617,0.02516,-0.366022,-0.183011,0.712238,0.638188,-0.112467,-11.246684,3816.5183,9644.178443,0.032158,63.818818,50.172111,0.073785,7.378543,9644.178443,0.263484,0.016503,-0.22623,-0.015654,7.054409,8.720807,0.070544,9636.380698,4605.662871,0.366022,0.105963,-0.194073,0.095184,18.625227,-0.032714,0.087208,0.092251,0.59829,10.605513,0.170823,0.186252,0.015292,0.324134,-0.057874,5030.717827,0.191707,0.001386,0.003241,0.005588,60.900436,0.22623,0.051999,60.900436,-0.130972,29.079793,60.777624,-0.004202,0.173305,-0.146264,0.078282,20.134475,0.147145,-0.101564,0.718754,10.728325,0.173305,0.075494,-0.107152,0.107152,0.101654,0.071651,-0.176415,-0.191707,Bad
6284.795976,9.808612,0.206587,9893.471166,0.010415,0.196172,0.098086,0.644522,0.631678,0.106987,10.698712,7185.522211,12541.07887,0.003829,63.167767,9.165857,0.101139,10.113917,12541.07887,0.255255,0.115233,0.098125,0.111403,0.8901,5.767551,0.008901,11503.00203,8855.394333,0.219904,0.061849,0.101954,0.053502,10.698712,0.219904,0.057676,0.197132,0.625518,61.727028,0.120309,0.106987,0.02037,9.223817,0.209489,2647.6077,0.118557,0.137069,0.092238,0.003176,74.961444,0.115233,0.077309,74.961444,0.118557,39.670382,70.892885,0.133892,0.152643,0.098188,0.081887,25.746985,0.151464,0.133837,0.68797,65.795587,0.129277,0.152643,0.130661,0.137069,0.130457,-0.00118,0.073395,0.053025,Bad
7103.248477,16.307822,0.360832,10773.91286,0.034675,0.326156,0.163078,0.679737,0.674231,0.200133,20.013263,8391.008816,16410.389,0.019838,67.423057,52.658799,0.004352,0.435223,16410.389,0.263385,0.134303,0.176923,0.114465,3.705441,9.462159,0.037054,11401.79063,5765.31448,0.360832,0.093742,0.196762,0.094037,20.013263,0.270143,0.094622,0.25112,0.62615,43.432956,0.176641,0.200133,0.023758,-3.270218,0.235467,5636.476148,0.200429,0.089881,-0.032702,0.007803,96.091755,0.196762,0.086769,50.806397,0.190582,39.294276,96.091755,0.082078,0.292964,0.166824,0.132301,37.208678,0.263076,0.185871,0.68692,-1.852402,-0.029888,0.212038,0.178068,0.185871,-0.080926,0.051037,-0.009847,-0.033606,Bad
11164.33109,6.70045,0.132277,17941.45048,-0.001732,0.134009,0.067005,0.712249,0.670499,0.069063,6.906313,11142.7534,19174.11161,-0.000083,67.049867,-4275.675253,0.171785,17.178474,20638.10384,0.351485,0.182195,0.066044,0.182278,0.205863,8.069089,0.002059,20638.10384,19405.44271,0.291651,0.085947,0.065961,0.033629,17.178474,0.289919,0.080691,0.299532,0.664555,-88797.79783,0.13827,0.171785,-0.00292,16.972611,0.291651,1232.661132,0.072728,0.135437,0.169726,0.005532,93073.47308,0.182278,0.064907,-52322.83316,0.069808,44038.64269,-93073.47308,0.129905,0.369446,0.072728,0.173514,-82433.1791,0.121671,0.081421,0.680681,-48047.15791,0.369446,0.118903,0.075889,0.135437,0.366678,0.002768,0.024063,0.026983,Bad
20254.74953,28.636364,0.580298,32605.05774,0.00757,0.572727,0.286364,0.782931,0.774413,0.292308,29.230769,20931.70592,39424.32869,0.003805,77.44126,67.59613,0.273329,27.332863,39424.32869,0.516272,0.336069,0.292294,0.332264,0.594406,16.177312,0.005944,36793.89989,29974.62894,0.668233,0.182132,0.296098,0.152648,29.230769,0.668233,0.161773,0.517162,0.756153,5479.55175,0.360042,0.292308,0.005433,26.738458,0.660663,6819.270947,0.283881,0.339437,0.267385,0.001244,6666.778558,0.336069,0.190827,6666.778558,0.283881,3536.118684,5547.14788,0.338192,0.583795,0.278447,0.323701,-2663.731968,0.583795,0.322411,0.816401,6599.182428,0.545355,0.574584,0.321166,0.339437,0.536144,0.00921,0.247819,0.242386,Bad
2657.644615,34.265734,0.582172,4600.992196,-0.103142,0.685315,0.342657,0.55941,0.554387,0.296801,29.680054,1751.03567,4703.137169,-0.05267,55.438662,-3382.956659,0.257174,25.717351,4703.137169,0.096356,0.26948,0.345756,0.32215,-4.58568,17.491506,-0.045857,4603.139072,4500.994098,0.685315,0.17916,0.293086,0.178069,34.265734,0.541156,0.174915,0.108872,0.546564,-5925.443518,0.35694,0.342657,-0.034047,30.30303,0.644299,102.144973,0.347348,0.22213,0.30303,-0.067534,9308.400177,0.345756,0.152028,-8815.297921,0.313302,4478.323248,-9308.400177,0.289665,0.685426,0.347348,0.349934,-6821.37071,0.593878,0.228173,0.564433,-5432.341262,0.514624,0.685426,0.295707,0.295707,0.606173,-0.091549,0.263587,0.297633,Good
3086.844614,59.724238,1.164698,5208.854025,-0.029786,1.194485,0.597242,0.657771,0.661673,0.582418,58.241758,2578.517649,5422.472549,-0.014916,66.167323,2.024153,0.5,50,5479.714496,0.318871,0.511814,0.606065,0.52673,-1.48248,31.858616,-0.014825,5479.714496,5266.095973,1.194485,0.324382,0.591149,0.323497,59.724238,1.017628,0.318586,0.223738,0.656469,59.831703,0.641514,0.597242,-0.014141,51.48248,1.047414,213.618523,0.605896,0.535427,0.514825,-0.007766,70.164407,0.606065,0.309803,70.164407,0.591755,37.688689,61.855856,0.543193,0.528928,0.605896,0.298103,19.468415,0.503347,0.529911,0.700429,68.140254,0.522005,0.51027,0.537677,0.543193,0.528928,-0.006923,0.508323,0.522464,Bad
8502.246905,15.699301,0.327657,13309.20288,0.013671,0.313986,0.156993,0.661326,0.647625,0.184615,18.461538,9240.781524,18168.49783,0.012145,64.762522,39.781726,0.089569,8.956907,18168.49783,0.236884,0.157348,0.165924,0.145203,2.762238,8.184663,0.027622,14971.3444,10112.04945,0.329456,0.093834,0.178069,0.08945,18.461538,0.329456,0.081847,0.232057,0.60802,-39.117999,0.185831,0.184615,-0.000419,6.194669,0.315785,4859.294949,0.185837,0.216398,0.061947,-0.000892,64.784991,0.178069,0.123204,-25.003265,0.185419,26.761753,0.663726,0.21729,0.305389,0.185837,0.136605,-222.949408,0.305389,0.209384,0.641253,-64.784991,0.163054,0.260477,0.210276,0.21729,0.118142,0.044912,0.098758,0.099176,Bad
6115.008858,11.08453,0.196116,9800,-0.025574,0.221691,0.110845,0.575968,0.565875,0.105872,10.587162,5700,11700,-0.013017,56.587513,-43933,0.094176,9.417571,11700,0.11556,0.114751,0.114024,0.127768,-0.497368,5.941147,-0.004974,11200,9300,0.247431,0.066492,0.101008,0.055431,11.08453,0.221857,0.059411,0.13175,0.555285,-110318,0.128895,0.110845,0.002229,9.914939,0.247431,1900,0.113593,0.113214,0.099149,-0.010789,154251,0.127768,0.065052,-126384,0.113593,71554.87006,-154251,0.124003,0.221691,0.111363,0.118823,-133139,0.211743,0.100057,0.558208,-82451,0.188351,0.221691,0.110845,0.124003,0.198299,-0.009947,0.070877,0.068648,Bad
9178.762397,21.843434,0.486028,13140.42085,0.049159,0.436869,0.218434,0.610055,0.609333,0.289353,28.935311,7775.825608,19261.03117,0.037065,60.933323,61.205837,0.132535,13.253493,19261.03117,0.115909,0.243339,0.272764,0.206274,7.091877,12.32958,0.070919,17333.15819,11212.54788,0.490743,0.152193,0.30983,0.203099,28.935311,0.490743,0.123296,0.166376,0.514337,653.466198,0.268536,0.289353,0.024679,6.161616,0.441583,6120.610315,0.420455,0.392564,0.061616,0.005757,1482.241134,0.30983,0.233658,1482.241134,0.420455,692.041832,714.672035,0.386807,0.460002,0.395776,0.21319,-407.42515,0.460002,0.421531,0.594667,1421.035298,0.291018,0.403111,0.415774,0.421531,0.234127,0.056891,0.276985,0.252306,Bad
6280.102232,51.959361,1.041106,10504.97493,0.001919,1.039187,0.519594,0.714641,0.713346,0.520604,52.06044,5093.595014,11104.97499,0.000959,71.334621,6.000047,0.553571,55.357143,11232.63338,0.430974,0.55645,0.522799,0.555491,0.101078,31.008855,0.001011,11232.63338,10632.63332,1.089811,0.311838,0.523758,0.308483,55.357143,1.089811,0.310089,0.420162,0.711799,11312.18052,0.614911,0.553571,0.001011,55.256065,1.087892,600.000062,0.54746,0.604442,0.552561,0.000036,11469.96448,0.55645,0.344406,11469.96448,0.521537,6576.931145,11318.18057,0.604406,1.111298,0.520526,0.630292,-5595.514608,1.073315,0.588438,0.701451,11463.96443,1.111298,1.071435,0.588401,0.604442,1.109418,0.00188,0.54746,0.546449,Bad
4402.041323,15.506993,0.343906,6950.420745,0.033766,0.31014,0.15507,0.620544,0.621958,0.201923,20.192308,4172.474894,8998.813728,0.024958,62.195818,17.49024,0.032622,3.262183,8998.813728,0.142728,0.173535,0.212949,0.148577,4.685315,8.988161,0.046853,7946.9225,5898.529516,0.350115,0.115074,0.237907,0.109551,20.192308,0.350115,0.089882,0.092818,0.5358,56.216256,0.191114,0.201923,0.015036,-1.423132,0.316349,2048.392983,0.235862,0.177285,-0.014231,0.011739,73.706497,0.237907,0.099215,71.319097,0.235862,37.514978,73.706497,0.165546,0.179039,0.220826,0.085684,23.499209,0.179039,0.177744,0.577361,53.828857,0.120559,0.163677,0.166005,0.177744,0.105197,0.015362,0.12246,0.107424,Bad
683.30708,12.5,0.215278,1095.646185,-0.034722,0.25,0.125,0.602282,0.575967,0.163717,16.371681,510.608986,1103.857352,0.006528,57.596708,-5.484596,0.148565,14.85653,1260.924943,0.119128,0.082082,0.080054,0.075554,3.871681,8.077494,0.038717,1260.924943,1252.713776,0.25,0.046916,0.086582,0.105569,16.371681,0.204042,0.080775,0.043649,0.542043,14.614579,0.131915,0.163717,-0.060828,10.984848,0.238764,8.211167,0.221005,0.091233,0.109848,-0.027997,19.525279,0.086582,0.063503,14.040683,0.160177,8.801115,9.129983,0.119231,0.172101,0.221005,0.081012,-2.203531,0.097686,0.097003,0.556943,19.525279,0.145283,0.124505,0.125,0.125,0.172101,-0.026819,0.132231,0.193058,Bad
13074.96643,17.302928,0.348094,20826.60421,0.002035,0.346059,0.173029,0.676998,0.610494,0.173219,17.321867,11190.08748,22058.79415,0.000709,61.049414,-2452.017886,0.293706,29.370629,24319.78261,0.272346,0.293813,0.191614,0.293104,0.018939,14.343311,0.000189,24319.78261,23087.59268,0.385295,0.146128,0.192323,0.078144,29.370629,0.385295,0.143433,0.241433,0.605557,-36911.85963,0.211671,0.293706,0.002787,29.35169,0.383259,1232.189933,0.166937,0.152464,0.293517,0.002737,39363.87752,0.293813,0.092893,-30197.85233,0.166937,19756.37082,-39363.87752,0.149727,0.542183,0.16415,0.264212,-27556.9097,0.316651,0.170975,0.709409,-27745.83444,0.542183,0.315701,0.168238,0.170975,0.541233,0.00095,0.048773,0.045986,Bad
7465.723346,14.634146,0.281328,8322.08221,-0.011355,0.292683,0.146341,0.405587,0.491014,0.126923,12.692308,3514.628288,11296.68179,-0.013497,49.10135,20.750707,0.436134,43.61336,16225.17338,0.143503,0.466614,0.306998,0.48011,-1.941839,21.040708,-0.019418,16225.17338,13250.5738,0.292683,0.234303,0.293501,0.315409,45.555199,0.281328,0.210407,0.012867,0.44018,31.012031,0.165767,0.455552,0.0223,45.555199,0.292683,2974.599581,0.642723,0.215004,0.455552,-0.003569,132.745318,0.48011,0.146103,132.745318,0.429124,58.305238,51.762737,0.218574,0.54884,0.406824,0.256641,-12.360649,0.241438,0.279286,0.576344,111.994611,0.54884,0.226356,0.282855,0.282855,0.533759,0.015081,0.642723,0.620423,Bad
9271.628103,19.588964,0.382966,15001.50268,-0.008813,0.391779,0.19589,0.640821,0.602468,0.192341,19.234056,7780.979335,15553.70039,-0.004265,60.246768,-1.330101,0.278808,27.880815,17038.15975,0.224652,0.292803,0.19583,0.297068,-0.354908,14.151457,-0.003549,17038.15975,16485.96203,0.484134,0.146997,0.191565,0.096862,28.235723,0.475321,0.141515,0.160551,0.59848,55.457195,0.25316,0.282357,-0.004119,28.235723,0.484134,552.197717,0.196339,0.265939,0.282357,-0.004942,127.848156,0.297068,0.137677,126.518055,0.19222,60.276745,54.127094,0.270881,0.391139,0.196339,0.192887,-17.342151,0.248166,0.195463,0.646724,127.848156,0.385443,0.253861,0.200405,0.270881,0.391139,-0.005695,0.125684,0.129803,Bad
7140.957564,21.96509,0.442336,12102.12145,0.003034,0.439302,0.219651,0.583794,0.565025,0.22567,22.567033,5780.11111,12771.96467,0.002891,56.502526,1.046061,0.14062,14.062025,12771.96467,0.099615,0.199722,0.221386,0.196831,0.601943,10.967178,0.006019,12615.74886,11945.90564,0.442336,0.121982,0.224277,0.109394,22.567033,0.384972,0.109672,0.099542,0.543275,83.997654,0.2391,0.22567,0.000008,13.460082,0.381938,669.843222,0.232064,0.34949,0.134601,-0.000407,96.629349,0.224277,0.198062,96.629349,0.232064,52.358346,85.043715,0.349897,0.307497,0.232056,0.166053,9.732663,0.307497,0.335942,0.569361,95.583288,0.265439,0.306703,0.336349,0.349897,0.264645,0.000794,0.077485,0.077477,Bad
9505.907678,30.294365,0.638064,14811.09911,0.032176,0.605887,0.302944,0.649239,0.674267,0.319032,31.903183,10486.17907,22054.17327,0.014795,67.426656,3285.346,0.037045,3.704453,22054.17327,0.21987,0.299381,0.394325,0.284587,1.608818,15.142195,0.016088,14711.82225,7468.748085,0.638064,0.205295,0.40912,0.187351,31.903183,0.588743,0.151422,0.277245,0.583851,-3048.37777,0.345697,0.319032,0.032965,2.095635,0.556566,7243.074165,0.411531,0.385801,0.020956,0.03244,3285.346,0.40912,0.227404,166.11508,0.411531,1578.619524,236.96823,0.35336,0.54337,0.378566,0.253184,-752.884523,0.510778,0.430506,0.627356,-3119.23092,-0.032591,0.444987,0.398066,0.430506,-0.098382,0.065791,0.117275,0.08431,Bad
20653.48755,35.885167,0.72766,31511.02796,0.009957,0.717703,0.358852,0.719606,0.71721,0.369638,36.963797,18968.56266,40406.45761,0.005252,71.721013,-995.111824,0.33455,33.455025,40406.45761,0.403017,0.385587,0.376729,0.380335,1.078629,20.072809,0.010786,38887.30727,29991.87761,0.771481,0.220077,0.381981,0.20174,36.963797,0.771481,0.200728,0.434163,0.696768,2654.816275,0.430282,0.369638,0.005586,32.376396,0.761524,8895.429651,0.365886,0.411014,0.323764,-0.001804,7687.469671,0.385587,0.233477,6692.357847,0.365886,3415.715635,1659.704451,0.412818,0.73683,0.3603,0.399751,-23774.14239,0.73683,0.395676,0.692839,7687.469671,0.66581,0.714975,0.39748,0.412818,0.643955,0.021855,0.337336,0.33175,Bad
20048.03795,49.881757,1.000666,33308.51056,0.003031,0.997635,0.498818,0.71607,0.679017,0.500374,50.037389,15940.24199,35195.76333,0.001513,67.901729,18.8352,0.513226,51.32259,36077.42326,0.377217,0.529982,0.500457,0.528468,0.155632,29.219959,0.001556,36077.42326,34190.17049,1.000666,0.297682,0.50197,0.256233,51.32259,0.949557,0.2922,0.272669,0.674373,387.774964,0.562494,0.513226,0.001762,51.166958,0.946526,1887.252768,0.501986,0.568361,0.51167,0.000651,463.194895,0.529982,0.341576,463.194895,0.501986,246.857397,406.610164,0.56771,0.80695,0.500224,0.464749,117.495073,0.80695,0.613797,0.693004,444.359695,0.805655,0.804276,0.613147,0.613797,0.80298,0.002675,0.366447,0.364686,Bad
6883.903582,10.908326,0.205555,8656.140521,-0.012611,0.218167,0.109083,0.749184,0.565423,0.123342,12.334218,4844.000946,12666.45964,-0.002073,56.54226,37.687047,0.369939,36.993927,14379.16885,0.226624,0.351131,0.202579,0.353204,1.425891,17.114552,0.014259,14379.16885,10368.84973,0.287116,0.171265,0.200505,0.07772,36.993927,0.274504,0.171146,0.081389,0.533724,72.295322,0.145072,0.369939,-0.001531,35.568036,0.287116,4010.319122,0.163346,0.25066,0.35568,-0.006202,138.680628,0.353204,0.151034,138.680628,-0.080739,63.90009,109.982369,0.256862,0.358986,-0.079208,0.173152,33.158852,0.252543,0.265823,0.632902,100.993582,0.358986,0.219781,0.272025,0.272025,0.326224,0.032762,-0.163346,-0.161816,Bad
834.208169,20.899855,0.40602,1537.543279,-0.011977,0.417997,0.208999,0.54432,0.524949,0.192995,19.299451,609.370795,1363.84672,-0.010609,52.494881,-1494.437559,0.1875,18.75,1537.543279,0.064758,0.19487,0.228558,0.205478,-1.600404,11.466754,-0.016004,1341.607478,1515.304037,0.417997,0.122672,0.217949,0.155693,20.899855,0.355622,0.114668,0.040574,0.495387,46.032883,0.224324,0.208999,0.000312,20.350404,0.367599,-173.696559,0.287011,0.245104,0.203504,-0.024304,1494.437559,0.228558,0.154111,-1448.596754,0.287011,732.226782,-1448.404676,0.269408,0.18033,0.286699,0.094879,-384.157162,0.157665,0.262757,0.557548,45.840805,0.146384,0.18033,0.287061,0.287061,0.169049,-0.022665,0.250106,0.249794,Bad
21550.60451,47.348485,0.978123,33025.9008,0.017478,0.960645,0.480309,0.688801,0.688158,0.493717,49.371711,18326.26554,42318.28333,0.008786,68.645174,-3123.87297,0.39693,39.693028,42318.28333,0.337017,0.466688,0.497587,0.457902,2.023226,25.448912,0.013408,40412.37921,31119.99668,0.978123,0.278856,0.506373,0.257837,49.371711,0.932459,0.25636,0.3979,0.664023,15355.52173,0.546856,0.493717,0.012016,37.669801,0.914981,9292.382531,0.504059,0.481927,0.383522,0.013253,26056.9366,0.506373,0.283973,22933.06363,0.504059,11953.28927,12231.64876,0.468675,0.937065,0.492043,0.492796,-26899.14531,0.937065,0.513822,0.703462,26056.9366,0.761567,0.927333,0.500569,0.513822,0.751834,0.009732,0.384932,0.372916,Bad
12453.33132,18.355856,0.386671,19694.1581,0.019554,0.367117,0.183559,0.741552,0.67242,0.192287,19.228715,11533.52145,21733.62429,0.009308,67.242013,35.362329,0.310885,31.088477,23292.43194,0.384086,0.312356,0.204682,0.303048,0.872859,15.076399,0.008729,23292.43194,21252.96575,0.468979,0.15461,0.21399,0.079015,31.088477,0.468979,0.150764,0.278895,0.66635,5514.80113,0.243819,0.310885,0.013516,30.215618,0.449425,2039.466195,0.17217,0.222009,0.302156,0.017963,23807.74298,0.312356,0.111569,23807.74298,0.17217,11278.63953,5550.163459,0.204046,0.45995,0.158654,0.217477,-7159.273901,0.248813,0.1761,0.766384,23772.38065,0.45995,0.231267,0.158137,0.222009,0.442403,0.017547,0.084936,0.07142,Bad
961.897617,10.377358,0.205549,1569.796911,-0.001999,0.207547,0.103774,0.55042,0.541568,0.098214,9.821429,914.282565,1560.055672,-0.003027,54.15684,-3.857604,0.133929,13.392857,1761.03328,0.09842,0.193043,0.166697,0.196069,-0.55593,7.018734,-0.005559,1751.292041,1761.03328,0.226965,0.104545,0.16367,0.069843,13.948787,0.224966,0.070187,0.096328,0.507181,-45.356215,0.12511,0.139488,0.002262,13.948787,0.226965,-9.741239,0.130988,0.046787,0.139488,0.006462,49.213819,0.196069,0.026652,-40.985341,0.111643,25.199276,-49.213819,0.040325,0.169186,0.109381,0.079665,-64.859529,0.086241,0.051323,0.548849,-37.127737,0.159475,0.095952,0.044861,0.051323,0.169186,-0.009711,0.130988,0.128726,Bad
7235.504965,24.405594,0.492434,11638.77962,0.004322,0.488112,0.244056,0.597078,0.606997,0.265385,26.538462,6416.800336,14921.37291,0.007227,60.699667,22.457088,0.116069,11.606927,14921.37291,0.130899,0.24181,0.292201,0.234583,2.132867,12.082706,0.021329,12810.51743,9527.924141,0.492434,0.155968,0.299428,0.145688,26.538462,0.487845,0.120827,0.129738,0.546298,75.592697,0.281746,0.265385,-0.003663,9.47406,0.483524,3282.593288,0.306015,0.386648,0.094741,0.000262,98.049785,0.299428,0.218388,94.855397,0.302353,50.067956,98.049785,0.386387,0.344715,0.306015,0.161708,5.259898,0.344715,0.369752,0.553183,72.398309,0.201309,0.319658,0.369491,0.386648,0.176251,0.025057,0.150982,0.154644,Bad
5523.291965,3.818335,0.167609,7590.943069,0.091242,0.076367,0.038183,0.727036,0.688732,0.129178,12.917772,5182.191959,11152.97819,0.072585,68.873228,61.290438,-0.113563,-11.356275,11152.97819,0.264816,0.00968,0.035847,-0.062905,9.099437,10.804624,0.090994,10862.68309,7300.647972,0.167609,0.051732,0.108432,0.067685,24.274047,0.041976,0.108046,0.134529,0.602863,32.381563,0.072008,0.24274,0.019201,-20.455712,-0.049266,3562.035123,0.164132,0.110377,-0.204557,0.039345,93.672002,0.108432,0.064779,93.049517,0.101142,44.013981,93.672002,0.071032,0.175658,0.081941,0.087414,32.448645,0.149586,0.141776,0.655108,31.759079,0.175658,0.122437,0.102431,0.141776,0.148508,0.02715,-0.062991,-0.082192,Bad
