@relation 'AlgoSelection-TrainSet (1)-weka.filters.unsupervised.attribute.Remove-R41-48-weka.filters.unsupervised.attribute.Remove-R32,40-48-weka.filters.unsupervised.attribute.Remove-R47-54'

@attribute Kappa_tr_vs_tr-x1 numeric
@attribute Kappa_tr_vs_te numeric
@attribute Kappa_tr_vs_te-x1 numeric
@attribute Kappa_tr-x1_vs_te numeric
@attribute Kappa_tr-x1_vs_te-x1 numeric
@attribute Kappa_StDev numeric
@attribute Kappa_Range numeric
@attribute Kappa_Avg numeric
@attribute PercCorrect_tr_vs_tr-x1 numeric
@attribute PercCorrect_tr_vs_te numeric
@attribute PercCorrect_tr_vs_te-x1 numeric
@attribute PercCorrect_tr-x1_vs_te numeric
@attribute PercCorrect_tr-x1_vs_te-x1 numeric
@attribute PercCorrect_StDev numeric
@attribute PercCorrect_Range numeric
@attribute PercCorrect_Avg numeric
@attribute Weighted_AreaUnderROC_tr_vs_tr-x1 numeric
@attribute Weighted_AreaUnderROC_tr_vs_te numeric
@attribute Weighted_AreaUnderROC_tr_vs_te-x1 numeric
@attribute Weighted_AreaUnderROC_tr-x1_vs_te numeric
@attribute Weighted_AreaUnderROC_tr-x1_vs_te-x1 numeric
@attribute Weighted_AreaUnderROC_StDev numeric
@attribute Weighted_AreaUnderROC_Range numeric
@attribute Weighted_AreaUnderROC_Avg numeric
@attribute IR_Recall_tr_vs_tr-x1 numeric
@attribute IR_Recall_tr_vs_te numeric
@attribute IR_Recall_tr_vs_te-x1 numeric
@attribute IR_Recall_tr-x1_vs_te numeric
@attribute IR_Recall_tr-x1_vs_te-x1 numeric
@attribute IR_Recall_StDev numeric
@attribute IR_Recall_Range numeric
@attribute IR_Precision_tr_vs_tr-x1 numeric
@attribute IR_Precision_tr_vs_te numeric
@attribute IR_Precision_tr_vs_te-x1 numeric
@attribute IR_Precision_tr-x1_vs_te numeric
@attribute IR_Precision_tr-x1_vs_te-x1 numeric
@attribute IR_Precision_StDev numeric
@attribute IR_Precision_Range numeric
@attribute SF_Entropy_Gain_tr_vs_tr-x1 numeric
@attribute SF_Entropy_Gain_tr_vs_te numeric
@attribute SF_Entropy_Gain_tr_vs_te-x1 numeric
@attribute SF_Entropy_Gain_tr-x1_vs_te numeric
@attribute SF_Entropy_Gain_tr-x1_vs_te-x1 numeric
@attribute SF_Entropy_Gain_StDev numeric
@attribute SF_Entropy_Gain_Range numeric
@attribute SF_Entropy_Gain_Avg numeric
@attribute KB_Mean_Information_tr_vs_tr-x1 numeric
@attribute KB_Mean_Information_tr_vs_te numeric
@attribute KB_Mean_Information_tr_vs_te-x1 numeric
@attribute KB_Mean_Information_tr-x1_vs_te numeric
@attribute KB_Mean_Information_tr-x1_vs_te-x1 numeric
@attribute KB_Mean_Information_StDev numeric
@attribute KB_Mean_Information_Range numeric
@attribute KB_Mean_Information_Avg numeric
@attribute KB_Relative_Information_tr_vs_tr-x1 numeric
@attribute KB_Relative_Information_tr_vs_te numeric
@attribute KB_Relative_Information_tr_vs_te-x1 numeric
@attribute KB_Relative_Information_tr-x1_vs_te numeric
@attribute KB_Relative_Information_tr-x1_vs_te-x1 numeric
@attribute KB_Relative_Information_StDev numeric
@attribute KB_Relative_Information_Range numeric
@attribute KB_Relative_Information_Avg numeric
@attribute Unweighted_Macro_F_tr_vs_tr-x1 numeric
@attribute Unweighted_Macro_F_tr_vs_te numeric
@attribute Unweighted_Macro_F_tr_vs_te-x1 numeric
@attribute Unweighted_Macro_F_tr-x1_vs_te numeric
@attribute Unweighted_Macro_F_tr-x1_vs_te-x1 numeric
@attribute Unweighted_Macro_F_StDev numeric
@attribute Unweighted_Macro_F_Range numeric
@attribute Unweighted_Macro_F_Avg numeric
@attribute TargetLabel {Bad,Good}

@data
-0.012611,0.274504,0.205555,0.287116,0.218167,0.145072,0.287116,0.226624,1.425891,36.993927,12.334218,35.568036,10.908326,17.114552,36.993927,56.54226,-0.00614,0.243994,0.255183,0.250134,0.261324,0.145966,0.261324,0.637275,0.014259,0.369939,0.123342,0.35568,0.109083,0.171146,0.369939,-0.001531,-0.163346,-0.080739,-0.161816,-0.079208,0.07772,0.163346,38.618634,142.428168,113.729908,103.809533,75.111274,65.798548,142.428168,34.799725,0.033101,0.366193,0.259749,0.333092,0.226649,0.177086,0.366193,0.084907,4103.477894,14753.9228,13041.2136,10650.44491,8937.735702,7076.006936,14753.9228,5008.088229,-0.002073,0.351131,0.200505,0.353204,0.202579,0.171265,0.353204,0.533724,Bad
-0.012611,0.274504,0.205555,0.287116,0.218167,0.145072,0.287116,0.226624,1.425891,36.993927,12.334218,35.568036,10.908326,17.114552,36.993927,56.54226,-0.00614,0.243994,0.255183,0.250134,0.261324,0.145966,0.261324,0.637275,0.014259,0.369939,0.123342,0.35568,0.109083,0.171146,0.369939,-0.001531,-0.163346,-0.080739,-0.161816,-0.079208,0.07772,0.163346,38.618634,142.428168,113.729908,103.809533,75.111274,65.798548,142.428168,34.799725,0.033101,0.366193,0.259749,0.333092,0.226649,0.177086,0.366193,0.084907,4103.477894,14753.9228,13041.2136,10650.44491,8937.735702,7076.006936,14753.9228,5008.088229,-0.002073,0.351131,0.200505,0.353204,0.202579,0.171265,0.353204,0.533724,Bad
-0.012611,0.274504,0.205555,0.287116,0.218167,0.145072,0.287116,0.226624,1.425891,36.993927,12.334218,35.568036,10.908326,17.114552,36.993927,56.54226,-0.00614,0.243994,0.255183,0.250134,0.261324,0.145966,0.261324,0.637275,0.014259,0.369939,0.123342,0.35568,0.109083,0.171146,0.369939,-0.001531,-0.163346,-0.080739,-0.161816,-0.079208,0.07772,0.163346,38.618634,142.428168,113.729908,103.809533,75.111274,65.798548,142.428168,34.799725,0.033101,0.366193,0.259749,0.333092,0.226649,0.177086,0.366193,0.084907,4103.477894,14753.9228,13041.2136,10650.44491,8937.735702,7076.006936,14753.9228,5008.088229,-0.002073,0.351131,0.200505,0.353204,0.202579,0.171265,0.353204,0.533724,Bad
-0.003413,0.20438,0.02429,0.207793,0.027703,0.099478,0.207793,0.265273,0.153162,16.053512,1.538297,15.90035,1.385135,7.77569,16.053512,61.966919,-0.003198,0.103525,0.037945,0.106722,0.041143,0.049624,0.106722,0.637417,0.001532,0.160535,0.015383,0.159003,0.013851,0.077757,0.160535,-0.002937,-0.031185,0.008758,-0.028248,0.011695,0.017292,0.039943,1.386172,67.810746,45.859985,66.424575,44.473813,33.634478,67.810746,19.586155,-0.001684,0.170581,0.040948,0.172264,0.042631,0.081176,0.172264,0.09902,313.041319,7938.060495,6846.986104,7625.019176,6533.944785,4203.33016,7938.060495,3890.408515,-0.000656,0.162038,0.014747,0.162694,0.015402,0.078991,0.162694,0.615208,Bad
-0.003413,0.20438,0.02429,0.207793,0.027703,0.099478,0.207793,0.265273,0.153162,16.053512,1.538297,15.90035,1.385135,7.77569,16.053512,61.966919,-0.003198,0.103525,0.037945,0.106722,0.041143,0.049624,0.106722,0.637417,0.001532,0.160535,0.015383,0.159003,0.013851,0.077757,0.160535,-0.002937,-0.031185,0.008758,-0.028248,0.011695,0.017292,0.039943,1.383009,67.81835,45.861131,66.435341,44.478122,33.638472,67.81835,19.580493,-0.001685,0.170612,0.041001,0.172297,0.042686,0.081189,0.172297,0.099046,313.08105,7940.221006,6849.428939,7627.139957,6536.347889,4204.627819,7940.221006,3891.64726,-0.000656,0.162038,0.014747,0.162694,0.015402,0.078991,0.162694,0.615208,Bad
0.035477,0.259867,0.259867,0.22439,0.22439,0.140541,0.259867,0.121064,7.434334,-12.267206,18.653846,-19.70154,11.219512,12.986722,30.921053,65.198603,0.012072,0.17054,0.225096,0.158468,0.213025,0.113051,0.225096,0.637438,0.074343,-0.122672,0.186538,-0.197015,0.112195,0.129867,0.309211,0.015005,0.062927,0.467748,0.047922,0.452743,0.22251,0.467748,73.810675,14.521694,83.646888,-59.288981,9.836213,41.878718,83.646888,18.134449,0.104828,-0.174981,0.274239,-0.279809,0.169411,0.188327,0.44922,0.232193,7413.301955,7762.587427,14675.10789,349.285473,7261.805931,5994.527822,14675.10789,7264.417422,0.035508,0.151688,0.265628,0.11618,0.23012,0.120507,0.265628,0.485755,Bad
-0.000389,0.222632,0.194716,0.223021,0.195105,0.121128,0.223021,0.263553,-0.524476,11.340113,9.230769,11.864588,9.755245,6.154016,11.864588,62.873014,0.006578,0.164934,0.154564,0.158356,0.147987,0.090471,0.164934,0.637579,-0.005245,0.113401,0.092308,0.118646,0.097552,0.06154,0.118646,0.013659,0.024859,0.115587,0.0112,0.101928,0.05237,0.115587,16.391439,95.781054,78.711746,79.389615,62.320307,46.651296,95.781054,2.260446,0.007173,0.192462,0.202376,0.18529,0.195203,0.112021,0.202376,0.139492,2235.566639,11571.87013,12088.5032,9336.303491,9852.936557,6255.342233,12088.5032,6005.75758,-0.002944,0.133133,0.093988,0.136077,0.096933,0.068321,0.136077,0.622601,Bad
-0.003454,0.226952,0.10105,0.230407,0.104505,0.108624,0.230407,0.182075,0.500659,13.484342,5.725884,12.983683,5.225225,6.26456,13.484342,58.906271,-0.002517,0.157788,0.086678,0.160305,0.089195,0.076988,0.160305,0.637586,0.005007,0.134843,0.057259,0.129837,0.052252,0.062646,0.134843,-0.005412,0.010799,0.065395,0.016211,0.070806,0.032506,0.070806,5.539158,51.031565,44.809361,45.492407,39.270203,26.28879,51.031565,19.174317,0.006324,0.142222,0.111821,0.135898,0.105497,0.072625,0.142222,0.086777,698.388786,7546.600382,7388.194077,6848.211595,6689.805291,4120.082173,7546.600382,3776.25293,0.000957,0.142068,0.041702,0.141111,0.040745,0.066814,0.142068,0.576525,Bad
-0.003061,0.152243,0.001556,0.155304,0.004617,0.076396,0.155304,0.180088,0.816041,12.207358,1.046897,11.391317,0.230856,5.810571,12.207358,58.340134,-0.003642,0.150177,0.078984,0.153818,0.082626,0.073235,0.153818,0.637652,0.00816,0.122074,0.010469,0.113913,0.002309,0.058106,0.122074,-0.007071,-0.019216,0.02743,-0.012145,0.0345,0.01976,0.046646,10.155134,13.891578,15.136821,3.736444,4.981687,6.865098,15.136821,6.312534,0.014176,0.091524,0.087076,0.077348,0.0729,0.047851,0.091524,0.099698,1064.984102,6677.265794,7033.288505,5612.281692,5968.304403,3679.134095,7033.288505,3789.437385,0.002653,0.106214,-0.018117,0.10356,-0.02077,0.056444,0.12433,0.566659,Bad
0.020759,0.584379,0.518366,0.56362,0.497608,0.313618,0.584379,0.184859,2.510348,26.221141,27.390731,23.710792,24.880383,14.795003,27.390731,60.728597,0.002087,0.28796,0.236175,0.285874,0.234089,0.152181,0.28796,0.637707,0.025103,0.262211,0.273907,0.237108,0.248804,0.14795,0.273907,0.014878,0.242699,0.274983,0.227821,0.260105,0.145871,0.274983,24.320873,149.348835,119.332895,125.027962,95.012022,72.28252,149.348835,13.154181,0.018873,0.356581,0.333657,0.337708,0.314784,0.194185,0.356581,0.182447,4422.099996,18615.94711,18372.5403,14193.84711,13950.44031,9573.392032,18615.94711,8317.065056,0.012136,0.292967,0.27534,0.280831,0.263205,0.16079,0.292967,0.5872,Bad
0.027167,0.319492,0.428176,0.292325,0.401009,0.21296,0.428176,0.131019,3.006567,-9.089069,23.057029,-12.095635,20.050463,13.555363,32.146098,63.640984,0.018682,0.144568,0.184179,0.125886,0.165497,0.091276,0.184179,0.63775,0.030066,-0.090891,0.23057,-0.120956,0.200505,0.135554,0.321461,0.025927,-0.015968,0.299385,-0.041896,0.273458,0.149036,0.315353,23.878219,39.640486,72.417988,15.762266,48.539768,30.365585,72.417988,34.911622,0.018089,-0.035678,0.182534,-0.053767,0.164445,0.096811,0.218212,0.137474,2707.454607,6034.234518,9315.116431,3326.779911,6607.661824,4041.519272,9315.116431,4778.736817,0.015196,0.177087,0.306776,0.16189,0.291579,0.145416,0.306776,0.537566,Bad
-0.003502,0.024944,0.048013,0.028446,0.051515,0.02404,0.051515,0.212468,2.36211,2.326649,4.937868,-0.035461,2.575758,2.01721,4.937868,61.62212,-0.010315,-0.109469,-0.076576,-0.099154,-0.066261,0.052645,0.109469,0.637803,0.023621,0.023266,0.049379,-0.000355,0.025758,0.020172,0.049379,-0.009186,-0.003971,0.01055,0.005214,0.019736,0.008362,0.019736,2.927751,-0.889811,0.676401,-3.817562,-2.25135,1.630858,3.817562,1.389658,0.019953,-0.018736,0.007095,-0.038689,-0.012857,0.016147,0.038689,0.1224,475.940554,1057.135845,1213.756926,581.195291,737.816372,557.072153,1213.756926,1043.530888,0.007626,0.028632,0.044185,0.021006,0.036559,0.020104,0.044185,0.58211,Good
0.009239,0.359788,0.348952,0.350549,0.339713,0.202012,0.359788,0.327352,2.190908,10.98942,19.176554,8.798511,16.985646,8.785702,19.176554,68.98207,-0.007311,0.349824,0.328279,0.357135,0.33559,0.19808,0.357135,0.637805,0.021909,0.109894,0.191766,0.087985,0.169856,0.087857,0.191766,0.001961,0.140543,0.148207,0.138582,0.146246,0.082852,0.148207,6.829657,185.79008,148.134031,178.960423,141.304374,95.707901,185.79008,30.813423,-0.009415,0.295946,0.318932,0.305361,0.328347,0.180503,0.328347,0.212737,3283.872426,17731.42934,18381.95882,14447.55691,15098.0864,9575.10277,18381.95882,9047.586891,0.007545,0.188891,0.213752,0.181346,0.206206,0.114547,0.213752,0.649043,Bad
-0.047964,0.09471,0.14784,0.142675,0.195804,0.088809,0.195804,0.176117,-0.804505,8.286404,8.985705,9.090909,9.79021,5.236383,9.79021,58.714958,-0.029225,0.050527,0.029225,0.079752,0.05845,0.034751,0.079752,0.637895,-0.008045,0.082864,0.089857,0.090909,0.097902,0.052364,0.097902,-0.009526,0.034647,0.089016,0.044172,0.098542,0.044565,0.098542,-0.430313,7.265211,5.972714,7.695524,6.403027,3.984681,7.695524,3.628792,-0.016159,0.075021,0.041778,0.091181,0.057937,0.041242,0.091181,0.070205,96.212463,1010.490651,938.297989,914.278188,842.085526,537.042497,1010.490651,566.373822,-0.021078,0.0668,0.084982,0.087879,0.106061,0.051178,0.106061,0.579579,Bad
0.020292,0.312975,0.312975,0.292683,0.292683,0.175034,0.312975,0.151414,3.250469,-13.036437,17.884615,-16.286906,14.634146,12.7014,30.921053,65.859954,0.013431,0.189571,0.241276,0.17614,0.227845,0.122455,0.241276,0.637935,0.032505,-0.130364,0.178846,-0.162869,0.146341,0.127014,0.309211,0.018997,0.018635,0.423457,-0.000361,0.404461,0.205648,0.423457,53.590812,51.031708,103.209539,-2.559103,49.618728,42.150042,103.209539,38.335066,0.067241,-0.104329,0.242159,-0.17157,0.174919,0.145526,0.346488,0.185698,5363.495206,7134.545982,12352.34671,1771.050777,6988.851502,5094.567425,12352.34671,6109.627919,0.014004,0.208363,0.322303,0.194359,0.308299,0.156337,0.322303,0.519469,Bad
-0.003111,0.114734,-0.029688,0.117845,-0.026577,0.06423,0.144421,0.193072,0.826746,9.911827,-0.502083,9.085082,-1.328829,4.932325,10.41391,59.100957,-0.003503,0.145142,0.078759,0.148645,0.082263,0.071034,0.148645,0.637977,0.008267,0.099118,-0.005021,0.090851,-0.013288,0.049323,0.104139,-0.007107,-0.040074,0.011188,-0.032966,0.018296,0.022043,0.051262,10.16186,13.748207,14.555764,3.586347,4.393904,6.68934,14.555764,6.121184,0.014196,0.091796,0.084632,0.0776,0.070436,0.04728,0.091796,0.100113,1065.623959,6676.707077,7009.909359,5611.083118,5944.2854,3671.768505,7009.909359,3789.06326,0.002707,0.08325,-0.033765,0.080543,-0.036473,0.049656,0.117016,0.573699,Bad
0.010638,-0.036558,-0.012089,-0.047196,-0.022727,0.020287,0.047196,0.27014,2.967626,-0.489821,1.831262,-3.457447,-1.136364,1.608129,3.457447,64.390359,0.012243,0.064718,0.044387,0.052475,0.032144,0.029593,0.064718,0.638017,0.029676,-0.004898,0.018313,-0.034574,-0.011364,0.016081,0.034574,0.00073,-0.02794,-0.014405,-0.028671,-0.015135,0.013611,0.028671,6.423247,8.545325,9.42135,2.122078,2.998104,4.255406,9.42135,6.480276,0.028102,-0.012212,-0.003121,-0.040314,-0.031223,0.017396,0.040314,0.143278,615.515022,1290.129807,1377.732376,674.614785,762.217355,644.540843,1377.732376,1215.091291,0.013129,-0.013241,0.001574,-0.026369,-0.011554,0.010795,0.026369,0.617766,Good
0.010727,0.366825,0.366825,0.356098,0.356098,0.208736,0.366825,0.180731,1.618199,-11.497976,19.423077,-13.116175,17.804878,12.771182,30.921053,67.037252,0.013653,0.18337,0.237811,0.169717,0.224158,0.119854,0.237811,0.63802,0.016182,-0.11498,0.194231,-0.131162,0.178049,0.127712,0.309211,0.019167,0.043228,0.44805,0.024061,0.428883,0.214357,0.44805,51.195525,50.771894,101.529289,-0.423631,50.333764,41.449712,101.529289,40.887071,0.062268,-0.101174,0.230749,-0.163442,0.168481,0.139233,0.331923,0.186037,5126.948062,7073.277256,12149.04988,1946.329195,7022.101819,5023.095324,12149.04988,6080.576365,0.005535,0.235935,0.349874,0.2304,0.34434,0.173864,0.349874,0.535372,Bad
-0.00743,0.379228,0.354611,0.386658,0.362041,0.214243,0.386658,0.208097,1.241807,7.940371,19.34388,6.698565,18.102073,8.857074,19.34388,63.966751,-0.003578,0.217084,0.205157,0.220662,0.208736,0.123029,0.220662,0.638042,0.012418,0.079404,0.193439,0.066986,0.181021,0.088571,0.193439,-0.000118,0.145073,0.161087,0.145191,0.161205,0.088656,0.161205,38.400386,114.265327,138.11843,75.864942,99.718044,64.469633,138.11843,36.675659,0.030173,0.108336,0.246974,0.078164,0.216801,0.110293,0.246974,0.179214,4044.621984,11442.88457,13976.66316,7398.262585,9932.041176,6470.738317,13976.66316,6936.782944,-0.000817,0.222329,0.265877,0.223146,0.266694,0.142284,0.266694,0.572523,Bad
-0.00743,0.379228,0.354611,0.386658,0.362041,0.214243,0.386658,0.208097,1.241807,7.940371,19.34388,6.698565,18.102073,8.857074,19.34388,63.966751,-0.003578,0.217084,0.205157,0.220662,0.208736,0.123029,0.220662,0.638042,0.012418,0.079404,0.193439,0.066986,0.181021,0.088571,0.193439,-0.000118,0.145073,0.161087,0.145191,0.161205,0.088656,0.161205,38.186399,108.927279,132.740302,70.74088,94.553903,61.54613,132.740302,37.658424,0.030407,0.105617,0.244014,0.07521,0.213607,0.108804,0.244014,0.176899,4017.280422,11268.45945,13794.03976,7251.179028,9776.759333,6376.620248,13794.03976,6842.094161,-0.000817,0.222329,0.265877,0.223146,0.266694,0.142284,0.266694,0.572523,Bad
0.029902,0.099929,0.062366,0.070027,0.032464,0.042951,0.099929,0.186731,6.102251,-7.995951,7.725464,-14.098203,1.623213,7.126316,15.721416,64.888213,0.005078,0.03339,0.05026,0.028312,0.045181,0.023795,0.05026,0.638066,0.061023,-0.07996,0.077255,-0.140982,0.016232,0.071263,0.157214,0.017859,-0.076317,0.016498,-0.094176,-0.001361,0.044629,0.094176,31.708417,27.003677,44.79808,-4.70474,13.089662,18.822869,44.79808,20.557941,0.044555,-0.015431,0.080546,-0.059985,0.035991,0.043604,0.095977,0.13191,3579.342587,5628.695278,7828.082424,2049.352692,4248.739837,3327.432929,7828.082424,4025.982093,0.028417,0.03581,0.060846,0.007393,0.032429,0.025042,0.060846,0.571683,Bad
-0.001567,0.153318,0.04055,0.154885,0.042117,0.07282,0.154885,0.208691,-0.070817,15.992703,2.035039,16.06352,2.105856,7.730894,16.06352,58.356619,-0.000284,0.102809,0.092848,0.103093,0.093132,0.056709,0.103093,0.638234,-0.000708,0.159927,0.02035,0.160635,0.021059,0.077309,0.160635,0.000477,-0.072085,0.000282,-0.072562,-0.000195,0.036169,0.072562,4.793516,67.604321,48.049919,62.810805,43.256403,33.041394,67.604321,13.294126,0.004766,0.163821,0.067736,0.159055,0.062971,0.076346,0.163821,0.083578,599.666981,7521.153241,6664.112586,6921.48626,6064.445605,3945.004588,7521.153241,3522.306671,-0.000986,0.160919,0.036858,0.161905,0.037844,0.076535,0.161905,0.578976,Bad
0.012267,0.399289,0.543736,0.387022,0.531469,0.275127,0.543736,0.22799,2.08042,11.980467,28.653846,9.900048,26.573427,13.073708,28.653846,64.129009,0.004287,0.322897,0.359587,0.31861,0.3553,0.196359,0.359587,0.638338,0.020804,0.119805,0.286538,0.099,0.265734,0.130737,0.286538,0.002553,0.120337,0.292305,0.117784,0.289752,0.137638,0.292305,50.337421,158.597574,180.896545,108.260153,130.559124,86.445453,180.896545,13.659663,0.042236,0.232102,0.449795,0.189866,0.407559,0.205652,0.449795,0.230999,5154.651432,17989.01505,21818.42157,12834.36362,16663.77014,10341.20034,21818.42157,10185.16503,0.009065,0.196697,0.278842,0.187632,0.269777,0.138822,0.278842,0.609292,Bad
-0.010396,0.989511,1.070344,0.999907,1.08074,0.598556,1.08074,0.282117,-0.051595,30.981781,53.985411,31.033376,54.037006,26.278213,54.037006,68.963408,-0.000071,0.651335,0.696442,0.651406,0.696513,0.389526,0.696513,0.63835,-0.000516,0.309818,0.539854,0.310334,0.54037,0.262782,0.54037,-0.001977,0.272311,0.611991,0.274288,0.613968,0.291013,0.613968,84.010596,432.832761,447.486651,348.822165,363.476055,232.496015,447.486651,136.687858,0.009609,0.557769,0.917528,0.548161,0.907919,0.447891,0.917528,0.366918,8513.548738,35641.81082,39423.93503,27128.26209,30910.38629,19584.78341,39423.93503,17488.68666,-0.005115,0.49719,0.595127,0.502304,0.600242,0.319321,0.600242,0.62544,Bad
0.010407,0.173595,0.174681,0.163188,0.164274,0.097628,0.174681,0.207818,4.43206,7.382618,12.645776,2.950558,8.213716,5.306707,12.645776,62.671013,0.006883,0.08442,0.094731,0.077537,0.087848,0.049986,0.094731,0.638404,0.044321,0.073826,0.126458,0.029506,0.082137,0.053067,0.126458,-0.006346,0.082932,0.125385,0.089278,0.131731,0.064398,0.131731,27.39961,52.808802,62.682379,25.409192,35.282769,28.072194,62.682379,25.357086,0.033444,0.044365,0.09284,0.010921,0.059397,0.038409,0.09284,0.13089,3150.830106,6798.26827,8087.265067,3647.438163,4936.43496,3661.531398,8087.265067,4498.293192,0.017564,0.072183,0.083872,0.054618,0.066308,0.040896,0.083872,0.590657,Bad
-0.003413,0.20438,0.02429,0.207793,0.027703,0.099478,0.207793,0.265273,0.153162,16.053512,1.538297,15.90035,1.385135,7.77569,16.053512,61.966919,-0.001331,0.178729,0.097224,0.18006,0.098555,0.086687,0.18006,0.638503,0.001532,0.160535,0.015383,0.159003,0.013851,0.077757,0.160535,-0.002937,-0.031185,0.008758,-0.028248,0.011695,0.017292,0.039943,3.429272,94.596027,60.227439,91.166755,56.798167,45.922146,94.596027,16.311093,-0.0008,0.303883,0.15846,0.304683,0.15926,0.146287,0.304683,0.077606,463.35902,11351.11493,9509.832515,10887.75591,9046.473495,5939.07722,11351.11493,4434.290797,-0.000656,0.162038,0.014747,0.162694,0.015402,0.078991,0.162694,0.615208,Bad
-0.003413,0.20438,0.02429,0.207793,0.027703,0.099478,0.207793,0.265273,0.153162,16.053512,1.538297,15.90035,1.385135,7.77569,16.053512,61.966919,-0.001331,0.178729,0.097224,0.18006,0.098555,0.086687,0.18006,0.638503,0.001532,0.160535,0.015383,0.159003,0.013851,0.077757,0.160535,-0.002937,-0.031185,0.008758,-0.028248,0.011695,0.017292,0.039943,3.201079,86.634616,61.30034,83.433537,58.099262,43.06201,86.634616,20.557643,-0.000469,0.251245,0.140374,0.251714,0.140843,0.121901,0.251714,0.076336,430.217822,9913.491417,8560.910769,9483.273595,8130.692947,5241.037691,9913.491417,4084.502335,-0.000656,0.162038,0.014747,0.162694,0.015402,0.078991,0.162694,0.615208,Bad
-0.003413,0.20438,0.02429,0.207793,0.027703,0.099478,0.207793,0.265273,0.153162,16.053512,1.538297,15.90035,1.385135,7.77569,16.053512,61.966919,-0.001331,0.178729,0.097224,0.18006,0.098555,0.086687,0.18006,0.638503,0.001532,0.160535,0.015383,0.159003,0.013851,0.077757,0.160535,-0.002937,-0.031185,0.008758,-0.028248,0.011695,0.017292,0.039943,3.43131,94.582329,60.225296,91.151019,56.793986,45.915818,94.582329,16.321492,-0.000798,0.30383,0.158378,0.304628,0.159176,0.146255,0.304628,0.077592,463.371883,11348.66532,9507.212333,10885.29344,9043.84045,5937.63152,11348.66532,4433.194841,-0.000656,0.162038,0.014747,0.162694,0.015402,0.078991,0.162694,0.615208,Bad
0.000801,0.159853,0.101139,0.159052,0.100338,0.078843,0.159853,0.197853,0.511364,16.783217,5.528256,16.271853,5.016892,7.794849,16.783217,57.930655,-0.002917,0.153017,0.089198,0.155934,0.092116,0.075417,0.155934,0.638578,0.005114,0.167832,0.055283,0.162719,0.050169,0.077948,0.167832,-0.000991,-0.063633,0.035327,-0.062642,0.036318,0.041164,0.09896,-1.91645,71.812075,48.416396,73.728525,50.332846,36.539297,73.728525,14.479492,-0.000623,0.220418,0.136689,0.221041,0.137312,0.108778,0.221041,0.083623,419.23213,9422.57722,8474.030712,9003.34509,8054.798582,5063.016698,9422.57722,4161.872212,0.001995,0.160716,0.07023,0.158721,0.068235,0.07572,0.160716,0.569735,Bad
-0.010989,0.233835,0.222569,0.244825,0.233559,0.135078,0.244825,0.219324,-0.087286,8.954089,11.590642,9.041375,11.677928,6.052535,11.677928,61.881686,-0.005354,0.184154,0.174761,0.189508,0.180116,0.105248,0.189508,0.638599,-0.000873,0.089541,0.115906,0.090414,0.116779,0.060525,0.116779,-0.009267,0.015509,0.120233,0.024777,0.1295,0.059954,0.1295,2.479145,72.455782,70.400967,69.976637,67.921822,40.54484,72.455782,26.957,-0.000329,0.175006,0.192131,0.175335,0.19246,0.106309,0.19246,0.124617,546.637312,10354.985,10766.77219,9808.347692,10220.13488,5946.093396,10766.77219,5528.666146,-0.003595,0.126978,0.107961,0.130572,0.111556,0.06931,0.130572,0.603445,Bad
-0.003443,0.23113,0.105228,0.234573,0.108671,0.110752,0.234573,0.184161,0.489954,13.68197,5.923512,13.192016,5.433559,6.365734,13.68197,59.007761,-0.002162,0.155513,0.083521,0.157675,0.085683,0.075581,0.157675,0.63862,0.0049,0.13682,0.059235,0.13192,0.054336,0.063657,0.13682,-0.005383,0.012694,0.06729,0.018077,0.072672,0.0333,0.072672,5.84051,49.045928,44.259526,43.205418,38.419016,25.436455,49.045928,19.432926,0.006576,0.136481,0.111685,0.129905,0.105109,0.070523,0.136481,0.088471,711.254134,7474.945011,7399.604807,6763.690877,6688.350673,4099.004572,7474.945011,3802.642605,0.000902,0.144443,0.044077,0.143541,0.043175,0.067915,0.144443,0.577726,Bad
0.000309,0.214885,0.158755,0.214576,0.158446,0.110181,0.214885,0.119322,1.430336,-0.182426,9.352633,-1.612762,7.922297,4.526147,9.53506,59.4052,-0.00398,0.143185,0.066287,0.147165,0.070267,0.069174,0.147165,0.638727,0.014303,-0.001824,0.093526,-0.016128,0.079223,0.045261,0.095351,-0.010969,0.079401,0.155145,0.09037,0.166114,0.077456,0.166114,5.755333,54.318963,45.312306,48.563629,39.556973,27.448708,54.318963,13.098756,0.008184,0.136615,0.151619,0.128431,0.143435,0.081144,0.151619,0.091104,822.386878,7950.675672,8258.993471,7128.288794,7436.606593,4456.373858,8258.993471,4101.544045,0.006247,0.05944,0.072671,0.053193,0.066424,0.036821,0.072671,0.523682,Bad
